Event_ID,User_ID,Event_Type,Event_Date,Days_Since_Install
E0010508,U04022,Onboarding,2024-03-24,1
E0010509,U04023,Install,2024-02-06,0
E0010510,U04024,Install,2024-01-21,0
E0010511,U04024,Signup,2024-01-21,0
E0010512,U04024,Onboarding,2024-01-22,1
E0010513,U04025,Install,2024-04-11,0
E0010514,U04025,Signup,2024-04-11,0
E0010515,U04025,Onboarding,2024-04-12,1
E0010516,U04025,First_Action,2024-04-14,3
E0010517,U04026,Install,2024-05-29,0
E0010518,U04026,Signup,2024-05-29,0
E0010519,U04027,Install,2024-02-11,0
E0010520,U04027,Signup,2024-02-11,0
E0010521,U04027,Onboarding,2024-02-12,1
E0010522,U04028,Install,2024-06-17,0
E0010523,U04028,Signup,2024-06-17,0
E0010524,U04029,Install,2024-02-26,0
E0010525,U04029,Signup,2024-02-26,0
E0010526,U04029,Onboarding,2024-02-27,1
E0010527,U04029,First_Action,2024-02-29,3
E0010528,U04029,Day1_Active,2024-03-01,4
E0010529,U04030,Install,2024-02-27,0
E0010530,U04030,Signup,2024-02-27,0
E0010531,U04030,Onboarding,2024-02-28,1
E0010532,U04030,First_Action,2024-03-01,3
E0010533,U04031,Install,2024-06-25,0
E0010534,U04031,Signup,2024-06-25,0
E0010535,U04031,Onboarding,2024-06-26,1
E0010536,U04031,First_Action,2024-06-28,3
E0010537,U04032,Install,2024-06-02,0
E0010538,U04032,Signup,2024-06-02,0
E0010539,U04032,Onboarding,2024-06-03,1
E0010540,U04033,Install,2024-02-15,0
E0010541,U04034,Install,2024-06-03,0
E0010542,U04034,Signup,2024-06-03,0
E0010543,U04035,Install,2024-03-31,0
E0010544,U04035,Signup,2024-03-31,0
E0010545,U04036,Install,2024-01-12,0
E0010546,U04037,Install,2024-04-17,0
E0010547,U04038,Install,2024-04-05,0
E0010548,U04038,Signup,2024-04-05,0
E0010549,U04038,Onboarding,2024-04-06,1
E0010550,U04038,First_Action,2024-04-08,3
E0010551,U04039,Install,2024-06-14,0
E0010552,U04040,Install,2024-02-17,0
E0010553,U04040,Signup,2024-02-17,0
E0010554,U04040,Onboarding,2024-02-18,1
E0010555,U04040,First_Action,2024-02-20,3
E0010556,U04041,Install,2024-05-11,0
E0010557,U04041,Signup,2024-05-11,0
E0010558,U04041,Onboarding,2024-05-12,1
E0010559,U04041,First_Action,2024-05-14,3
E0010560,U04042,Install,2024-06-08,0
E0010561,U04042,Signup,2024-06-08,0
E0010562,U04043,Install,2024-02-25,0
E0010563,U04043,Signup,2024-02-25,0
E0010564,U04043,Onboarding,2024-02-26,1
E0010565,U04044,Install,2024-05-16,0
E0010566,U04044,Signup,2024-05-16,0
E0010567,U04044,Onboarding,2024-05-17,1
E0010568,U04045,Install,2024-03-03,0
E0010569,U04045,Signup,2024-03-03,0
E0010570,U04045,Onboarding,2024-03-04,1
E0010571,U04046,Install,2024-02-20,0
E0010572,U04046,Signup,2024-02-20,0
E0010573,U04046,Onboarding,2024-02-21,1
E0010574,U04047,Install,2024-05-07,0
E0010575,U04048,Install,2024-04-30,0
E0010576,U04048,Signup,2024-04-30,0
E0010577,U04049,Install,2024-05-21,0
E0010578,U04049,Signup,2024-05-21,0
E0010579,U04049,Onboarding,2024-05-22,1
E0010580,U04049,First_Action,2024-05-24,3
E0010581,U04049,Day1_Active,2024-05-25,4
E0010582,U04049,Day7_Active,2024-05-31,10
E0010583,U04050,Install,2024-01-19,0
E0010584,U04050,Signup,2024-01-19,0
E0010585,U04051,Install,2024-04-10,0
E0010586,U04051,Signup,2024-04-10,0
E0010587,U04051,Onboarding,2024-04-11,1
E0010588,U04052,Install,2024-05-02,0
E0010589,U04052,Signup,2024-05-02,0
E0010590,U04053,Install,2024-02-01,0
E0010591,U04053,Signup,2024-02-01,0
E0010592,U04054,Install,2024-05-12,0
E0010593,U04055,Install,2024-01-22,0
E0010594,U04055,Signup,2024-01-22,0
E0010595,U04055,Onboarding,2024-01-23,1
E0010596,U04056,Install,2024-03-03,0
E0010597,U04056,Signup,2024-03-03,0
E0010598,U04056,Onboarding,2024-03-04,1
E0010599,U04057,Install,2024-06-27,0
E0010600,U04057,Signup,2024-06-27,0
E0010601,U04057,Onboarding,2024-06-28,1
E0010602,U04058,Install,2024-03-29,0
E0010603,U04058,Signup,2024-03-29,0
E0010604,U04058,Onboarding,2024-03-30,1
E0010605,U04059,Install,2024-05-02,0
E0010606,U04059,Signup,2024-05-02,0
E0010607,U04059,Onboarding,2024-05-03,1
E0010608,U04060,Install,2024-06-23,0
E0010609,U04061,Install,2024-05-14,0
E0010610,U04061,Signup,2024-05-14,0
E0010611,U04062,Install,2024-04-09,0
E0010612,U04062,Signup,2024-04-09,0
E0010613,U04062,Onboarding,2024-04-10,1
E0010614,U04062,First_Action,2024-04-12,3
E0010615,U04062,Day1_Active,2024-04-13,4
E0010616,U04062,Day7_Active,2024-04-19,10
E0010617,U04063,Install,2024-02-26,0
E0010618,U04064,Install,2024-03-21,0
E0010619,U04065,Install,2024-04-03,0
E0010620,U04065,Signup,2024-04-03,0
E0010621,U04065,Onboarding,2024-04-04,1
E0010622,U04065,First_Action,2024-04-06,3
E0010623,U04065,Day1_Active,2024-04-07,4
E0010624,U04065,Day7_Active,2024-04-13,10
E0010625,U04066,Install,2024-03-07,0
E0010626,U04066,Signup,2024-03-07,0
E0010627,U04066,Onboarding,2024-03-08,1
E0010628,U04067,Install,2024-05-27,0
E0010629,U04068,Install,2024-03-21,0
E0010630,U04068,Signup,2024-03-21,0
E0010631,U04068,Onboarding,2024-03-22,1
E0010632,U04069,Install,2024-05-16,0
E0010633,U04070,Install,2024-02-02,0
E0010634,U04070,Signup,2024-02-02,0
E0010635,U04070,Onboarding,2024-02-03,1
E0010636,U04071,Install,2024-03-22,0
E0010637,U04071,Signup,2024-03-22,0
E0010638,U04072,Install,2024-03-09,0
E0010639,U04072,Signup,2024-03-09,0
E0010640,U04072,Onboarding,2024-03-10,1
E0010641,U04073,Install,2024-06-17,0
E0010642,U04074,Install,2024-04-28,0
E0010643,U04075,Install,2024-01-02,0
E0010644,U04075,Signup,2024-01-02,0
E0010645,U04076,Install,2024-02-05,0
E0010646,U04077,Install,2024-02-22,0
E0010647,U04077,Signup,2024-02-22,0
E0010648,U04077,Onboarding,2024-02-23,1
E0010649,U04078,Install,2024-02-06,0
E0010650,U04078,Signup,2024-02-06,0
E0010651,U04079,Install,2024-05-25,0
E0010652,U04080,Install,2024-04-23,0
E0010653,U04080,Signup,2024-04-23,0
E0010654,U04080,Onboarding,2024-04-24,1
E0010655,U04080,First_Action,2024-04-26,3
E0010656,U04080,Day1_Active,2024-04-27,4
E0010657,U04081,Install,2024-05-13,0
E0010658,U04081,Signup,2024-05-13,0
E0010659,U04081,Onboarding,2024-05-14,1
E0010660,U04082,Install,2024-02-08,0
E0010661,U04082,Signup,2024-02-08,0
E0010662,U04082,Onboarding,2024-02-09,1
E0010663,U04082,First_Action,2024-02-11,3
E0010664,U04083,Install,2024-03-15,0
E0010665,U04083,Signup,2024-03-15,0
E0010666,U04084,Install,2024-05-19,0
E0010667,U04084,Signup,2024-05-19,0
E0010668,U04084,Onboarding,2024-05-20,1
E0010669,U04084,First_Action,2024-05-22,3
E0010670,U04085,Install,2024-04-07,0
E0010671,U04086,Install,2024-04-13,0
E0010672,U04087,Install,2024-03-26,0
E0010673,U04087,Signup,2024-03-26,0
E0010674,U04087,Onboarding,2024-03-27,1
E0010675,U04087,First_Action,2024-03-29,3
E0010676,U04087,Day1_Active,2024-03-30,4
E0010677,U04088,Install,2024-06-02,0
E0010678,U04088,Signup,2024-06-02,0
E0010679,U04088,Onboarding,2024-06-03,1
E0010680,U04088,First_Action,2024-06-05,3
E0010681,U04089,Install,2024-01-14,0
E0010682,U04089,Signup,2024-01-14,0
E0010683,U04090,Install,2024-05-24,0
E0010684,U04090,Signup,2024-05-24,0
E0010685,U04091,Install,2024-01-20,0
E0010686,U04091,Signup,2024-01-20,0
E0010687,U04091,Onboarding,2024-01-21,1
E0010688,U04091,First_Action,2024-01-23,3
E0010689,U04092,Install,2024-05-15,0
E0010690,U04092,Signup,2024-05-15,0
E0010691,U04092,Onboarding,2024-05-16,1
E0010692,U04093,Install,2024-05-14,0
E0010693,U04093,Signup,2024-05-14,0
E0010694,U04093,Onboarding,2024-05-15,1
E0010695,U04094,Install,2024-06-12,0
E0010696,U04095,Install,2024-05-10,0
E0010697,U04096,Install,2024-01-27,0
E0010698,U04096,Signup,2024-01-27,0
E0010699,U04097,Install,2024-01-13,0
E0010700,U04097,Signup,2024-01-13,0
E0010701,U04098,Install,2024-03-22,0
E0010702,U04099,Install,2024-01-10,0
E0010703,U04100,Install,2024-06-17,0
E0010704,U04100,Signup,2024-06-17,0
E0010705,U04100,Onboarding,2024-06-18,1
E0010706,U04101,Install,2024-05-03,0
E0010707,U04101,Signup,2024-05-03,0
E0010708,U04102,Install,2024-05-12,0
E0010709,U04103,Install,2024-04-22,0
E0010710,U04104,Install,2024-01-17,0
E0010711,U04105,Install,2024-05-17,0
E0010712,U04105,Signup,2024-05-17,0
E0010713,U04105,Onboarding,2024-05-18,1
E0010714,U04105,First_Action,2024-05-20,3
E0010715,U04106,Install,2024-04-18,0
E0010716,U04107,Install,2024-03-04,0
E0010717,U04108,Install,2024-04-12,0
E0010718,U04108,Signup,2024-04-12,0
E0010719,U04108,Onboarding,2024-04-13,1
E0010720,U04108,First_Action,2024-04-15,3
E0010721,U04108,Day1_Active,2024-04-16,4
E0010722,U04108,Day7_Active,2024-04-22,10
E0010723,U04109,Install,2024-01-12,0
E0010724,U04109,Signup,2024-01-12,0
E0010725,U04109,Onboarding,2024-01-13,1
E0010726,U04110,Install,2024-05-04,0
E0010727,U04111,Install,2024-05-11,0
E0010728,U04112,Install,2024-04-20,0
E0010729,U04112,Signup,2024-04-20,0
E0010730,U04112,Onboarding,2024-04-21,1
E0010731,U04113,Install,2024-06-30,0
E0010732,U04113,Signup,2024-06-30,0
E0010733,U04114,Install,2024-01-28,0
E0010734,U04115,Install,2024-01-02,0
E0010735,U04115,Signup,2024-01-02,0
E0010736,U04115,Onboarding,2024-01-03,1
E0010737,U04116,Install,2024-06-12,0
E0010738,U04116,Signup,2024-06-12,0
E0010739,U04117,Install,2024-05-03,0
E0010740,U04117,Signup,2024-05-03,0
E0010741,U04118,Install,2024-05-08,0
E0010742,U04118,Signup,2024-05-08,0
E0010743,U04119,Install,2024-04-09,0
E0010744,U04119,Signup,2024-04-09,0
E0010745,U04120,Install,2024-01-19,0
E0010746,U04120,Signup,2024-01-19,0
E0010747,U04120,Onboarding,2024-01-20,1
E0010748,U04121,Install,2024-03-15,0
E0010749,U04121,Signup,2024-03-15,0
E0010750,U04121,Onboarding,2024-03-16,1
E0010751,U04122,Install,2024-06-26,0
E0010752,U04122,Signup,2024-06-26,0
E0010753,U04122,Onboarding,2024-06-27,1
E0010754,U04123,Install,2024-04-19,0
E0010755,U04123,Signup,2024-04-19,0
E0010756,U04124,Install,2024-06-30,0
E0010757,U04124,Signup,2024-06-30,0
E0010758,U04124,Onboarding,2024-07-01,1
E0010759,U04124,First_Action,2024-07-03,3
E0010760,U04124,Day1_Active,2024-07-04,4
E0010761,U04124,Day7_Active,2024-07-10,10
E0010762,U04125,Install,2024-01-11,0
E0010763,U04125,Signup,2024-01-11,0
E0010764,U04125,Onboarding,2024-01-12,1
E0010765,U04125,First_Action,2024-01-14,3
E0010766,U04126,Install,2024-03-09,0
E0010767,U04126,Signup,2024-03-09,0
E0010768,U04126,Onboarding,2024-03-10,1
E0010769,U04127,Install,2024-03-13,0
E0010770,U04127,Signup,2024-03-13,0
E0010771,U04128,Install,2024-04-27,0
E0010772,U04128,Signup,2024-04-27,0
E0010773,U04129,Install,2024-03-07,0
E0010774,U04130,Install,2024-05-02,0
E0010775,U04130,Signup,2024-05-02,0
E0010776,U04130,Onboarding,2024-05-03,1
E0010777,U04130,First_Action,2024-05-05,3
E0010778,U04131,Install,2024-05-30,0
E0010779,U04131,Signup,2024-05-30,0
E0010780,U04131,Onboarding,2024-05-31,1
E0010781,U04131,First_Action,2024-06-02,3
E0010782,U04131,Day1_Active,2024-06-03,4
E0010783,U04132,Install,2024-01-18,0
E0010784,U04133,Install,2024-02-04,0
E0010785,U04133,Signup,2024-02-04,0
E0010786,U04133,Onboarding,2024-02-05,1
E0010787,U04133,First_Action,2024-02-07,3
E0010788,U04133,Day1_Active,2024-02-08,4
E0010789,U04134,Install,2024-03-27,0
E0010790,U04134,Signup,2024-03-27,0
E0010791,U04135,Install,2024-05-09,0
E0010792,U04135,Signup,2024-05-09,0
E0010793,U04135,Onboarding,2024-05-10,1
E0010794,U04135,First_Action,2024-05-12,3
E0010795,U04135,Day1_Active,2024-05-13,4
E0010796,U04136,Install,2024-03-13,0
E0010797,U04137,Install,2024-06-30,0
E0010798,U04137,Signup,2024-06-30,0
E0010799,U04137,Onboarding,2024-07-01,1
E0010800,U04137,First_Action,2024-07-03,3
E0010801,U04137,Day1_Active,2024-07-04,4
E0010802,U04137,Day7_Active,2024-07-10,10
E0010803,U04138,Install,2024-03-02,0
E0010804,U04138,Signup,2024-03-02,0
E0010805,U04138,Onboarding,2024-03-03,1
E0010806,U04138,First_Action,2024-03-05,3
E0010807,U04139,Install,2024-06-26,0
E0010808,U04139,Signup,2024-06-26,0
E0010809,U04140,Install,2024-03-20,0
E0010810,U04141,Install,2024-05-07,0
E0010811,U04141,Signup,2024-05-07,0
E0010812,U04142,Install,2024-06-21,0
E0010813,U04142,Signup,2024-06-21,0
E0010814,U04143,Install,2024-04-06,0
E0010815,U04143,Signup,2024-04-06,0
E0010816,U04143,Onboarding,2024-04-07,1
E0010817,U04144,Install,2024-02-23,0
E0010818,U04144,Signup,2024-02-23,0
E0010819,U04144,Onboarding,2024-02-24,1
E0010820,U04144,First_Action,2024-02-26,3
E0010821,U04145,Install,2024-01-15,0
E0010822,U04146,Install,2024-06-16,0
E0010823,U04146,Signup,2024-06-16,0
E0010824,U04146,Onboarding,2024-06-17,1
E0010825,U04147,Install,2024-01-04,0
E0010826,U04147,Signup,2024-01-04,0
E0010827,U04147,Onboarding,2024-01-05,1
E0010828,U04148,Install,2024-06-01,0
E0010829,U04148,Signup,2024-06-01,0
E0010830,U04148,Onboarding,2024-06-02,1
E0010831,U04149,Install,2024-03-20,0
E0010832,U04149,Signup,2024-03-20,0
E0010833,U04149,Onboarding,2024-03-21,1
E0010834,U04149,First_Action,2024-03-23,3
E0010835,U04150,Install,2024-02-29,0
E0010836,U04150,Signup,2024-02-29,0
E0010837,U04151,Install,2024-02-16,0
E0010838,U04151,Signup,2024-02-16,0
E0010839,U04152,Install,2024-02-26,0
E0010840,U04152,Signup,2024-02-26,0
E0010841,U04152,Onboarding,2024-02-27,1
E0010842,U04152,First_Action,2024-02-29,3
E0010843,U04153,Install,2024-05-16,0
E0010844,U04154,Install,2024-06-21,0
E0010845,U04154,Signup,2024-06-21,0
E0010846,U04154,Onboarding,2024-06-22,1
E0010847,U04155,Install,2024-03-18,0
E0010848,U04155,Signup,2024-03-18,0
E0010849,U04155,Onboarding,2024-03-19,1
E0010850,U04155,First_Action,2024-03-21,3
E0010851,U04155,Day1_Active,2024-03-22,4
E0010852,U04156,Install,2024-03-29,0
E0010853,U04157,Install,2024-03-30,0
E0010854,U04157,Signup,2024-03-30,0
E0010855,U04157,Onboarding,2024-03-31,1
E0010856,U04157,First_Action,2024-04-02,3
E0010857,U04157,Day1_Active,2024-04-03,4
E0010858,U04157,Day7_Active,2024-04-09,10
E0010859,U04158,Install,2024-06-05,0
E0010860,U04158,Signup,2024-06-05,0
E0010861,U04158,Onboarding,2024-06-06,1
E0010862,U04159,Install,2024-02-05,0
E0010863,U04159,Signup,2024-02-05,0
E0010864,U04159,Onboarding,2024-02-06,1
E0010865,U04160,Install,2024-06-04,0
E0010866,U04160,Signup,2024-06-04,0
E0010867,U04160,Onboarding,2024-06-05,1
E0010868,U04161,Install,2024-01-27,0
E0010869,U04161,Signup,2024-01-27,0
E0010870,U04162,Install,2024-05-02,0
E0010871,U04162,Signup,2024-05-02,0
E0010872,U04163,Install,2024-04-14,0
E0010873,U04163,Signup,2024-04-14,0
E0010874,U04163,Onboarding,2024-04-15,1
E0010875,U04163,First_Action,2024-04-17,3
E0010876,U04163,Day1_Active,2024-04-18,4
E0010877,U04164,Install,2024-01-23,0
E0010878,U04164,Signup,2024-01-23,0
E0010879,U04164,Onboarding,2024-01-24,1
E0010880,U04164,First_Action,2024-01-26,3
E0010881,U04164,Day1_Active,2024-01-27,4
E0010882,U04165,Install,2024-04-12,0
E0010883,U04165,Signup,2024-04-12,0
E0010884,U04166,Install,2024-06-25,0
E0010885,U04167,Install,2024-04-11,0
E0010886,U04167,Signup,2024-04-11,0
E0010887,U04168,Install,2024-05-17,0
E0010888,U04168,Signup,2024-05-17,0
E0010889,U04168,Onboarding,2024-05-18,1
E0010890,U04168,First_Action,2024-05-20,3
E0010891,U04169,Install,2024-05-24,0
E0010892,U04169,Signup,2024-05-24,0
E0010893,U04169,Onboarding,2024-05-25,1
E0010894,U04169,First_Action,2024-05-27,3
E0010895,U04170,Install,2024-04-21,0
E0010896,U04171,Install,2024-02-18,0
E0010897,U04172,Install,2024-01-19,0
E0010898,U04172,Signup,2024-01-19,0
E0010899,U04173,Install,2024-04-09,0
E0010900,U04173,Signup,2024-04-09,0
E0010901,U04173,Onboarding,2024-04-10,1
E0010902,U04174,Install,2024-05-31,0
E0010903,U04174,Signup,2024-05-31,0
E0010904,U04175,Install,2024-05-16,0
E0010905,U04176,Install,2024-01-15,0
E0010906,U04176,Signup,2024-01-15,0
E0010907,U04176,Onboarding,2024-01-16,1
E0010908,U04176,First_Action,2024-01-18,3
E0010909,U04177,Install,2024-03-10,0
E0010910,U04177,Signup,2024-03-10,0
E0010911,U04177,Onboarding,2024-03-11,1
E0010912,U04177,First_Action,2024-03-13,3
E0010913,U04178,Install,2024-05-05,0
E0010914,U04178,Signup,2024-05-05,0
E0010915,U04179,Install,2024-02-06,0
E0010916,U04179,Signup,2024-02-06,0
E0010917,U04180,Install,2024-01-04,0
E0010918,U04180,Signup,2024-01-04,0
E0010919,U04180,Onboarding,2024-01-05,1
E0010920,U04181,Install,2024-05-26,0
E0010921,U04181,Signup,2024-05-26,0
E0010922,U04181,Onboarding,2024-05-27,1
E0010923,U04181,First_Action,2024-05-29,3
E0010924,U04182,Install,2024-02-16,0
E0010925,U04182,Signup,2024-02-16,0
E0010926,U04183,Install,2024-05-23,0
E0010927,U04183,Signup,2024-05-23,0
E0010928,U04184,Install,2024-02-20,0
E0010929,U04184,Signup,2024-02-20,0
E0010930,U04184,Onboarding,2024-02-21,1
E0010931,U04184,First_Action,2024-02-23,3
E0010932,U04185,Install,2024-06-30,0
E0010933,U04185,Signup,2024-06-30,0
E0010934,U04185,Onboarding,2024-07-01,1
E0010935,U04185,First_Action,2024-07-03,3
E0010936,U04185,Day1_Active,2024-07-04,4
E0010937,U04186,Install,2024-06-11,0
E0010938,U04186,Signup,2024-06-11,0
E0010939,U04187,Install,2024-01-24,0
E0010940,U04187,Signup,2024-01-24,0
E0010941,U04188,Install,2024-04-04,0
E0010942,U04188,Signup,2024-04-04,0
E0010943,U04189,Install,2024-05-18,0
E0010944,U04189,Signup,2024-05-18,0
E0010945,U04190,Install,2024-02-26,0
E0010946,U04191,Install,2024-05-17,0
E0010947,U04191,Signup,2024-05-17,0
E0010948,U04192,Install,2024-03-09,0
E0010949,U04192,Signup,2024-03-09,0
E0010950,U04192,Onboarding,2024-03-10,1
E0010951,U04193,Install,2024-03-31,0
E0010952,U04193,Signup,2024-03-31,0
E0010953,U04193,Onboarding,2024-04-01,1
E0010954,U04194,Install,2024-02-25,0
E0010955,U04195,Install,2024-06-18,0
E0010956,U04195,Signup,2024-06-18,0
E0010957,U04195,Onboarding,2024-06-19,1
E0010958,U04196,Install,2024-06-04,0
E0010959,U04196,Signup,2024-06-04,0
E0010960,U04196,Onboarding,2024-06-05,1
E0010961,U04196,First_Action,2024-06-07,3
E0010962,U04197,Install,2024-05-23,0
E0010963,U04197,Signup,2024-05-23,0
E0010964,U04197,Onboarding,2024-05-24,1
E0010965,U04198,Install,2024-04-20,0
E0010966,U04199,Install,2024-03-19,0
E0010967,U04200,Install,2024-03-09,0
E0010968,U04201,Install,2024-02-14,0
E0010969,U04202,Install,2024-04-24,0
E0010970,U04203,Install,2024-03-10,0
E0010971,U04203,Signup,2024-03-10,0
E0010972,U04204,Install,2024-05-23,0
E0010973,U04205,Install,2024-03-31,0
E0010974,U04205,Signup,2024-03-31,0
E0010975,U04206,Install,2024-01-06,0
E0010976,U04206,Signup,2024-01-06,0
E0010977,U04206,Onboarding,2024-01-07,1
E0010978,U04207,Install,2024-01-17,0
E0010979,U04207,Signup,2024-01-17,0
E0010980,U04207,Onboarding,2024-01-18,1
E0010981,U04208,Install,2024-02-29,0
E0010982,U04209,Install,2024-01-21,0
E0010983,U04210,Install,2024-05-27,0
E0010984,U04210,Signup,2024-05-27,0
E0010985,U04211,Install,2024-03-08,0
E0010986,U04211,Signup,2024-03-08,0
E0010987,U04212,Install,2024-03-29,0
E0010988,U04212,Signup,2024-03-29,0
E0010989,U04212,Onboarding,2024-03-30,1
E0010990,U04213,Install,2024-06-22,0
E0010991,U04213,Signup,2024-06-22,0
E0010992,U04213,Onboarding,2024-06-23,1
E0010993,U04214,Install,2024-01-11,0
E0010994,U04214,Signup,2024-01-11,0
E0010995,U04214,Onboarding,2024-01-12,1
E0010996,U04214,First_Action,2024-01-14,3
E0010997,U04215,Install,2024-01-21,0
E0010998,U04215,Signup,2024-01-21,0
E0010999,U04215,Onboarding,2024-01-22,1
E0011000,U04215,First_Action,2024-01-24,3
E0011001,U04216,Install,2024-06-24,0
E0011002,U04216,Signup,2024-06-24,0
E0011003,U04216,Onboarding,2024-06-25,1
E0011004,U04217,Install,2024-02-17,0
E0011005,U04218,Install,2024-01-25,0
E0011006,U04218,Signup,2024-01-25,0
E0011007,U04218,Onboarding,2024-01-26,1
E0011008,U04218,First_Action,2024-01-28,3
E0011009,U04218,Day1_Active,2024-01-29,4
E0011010,U04218,Day7_Active,2024-02-04,10
E0011011,U04219,Install,2024-04-18,0
E0011012,U04219,Signup,2024-04-18,0
E0011013,U04219,Onboarding,2024-04-19,1
E0011014,U04220,Install,2024-01-26,0
E0011015,U04220,Signup,2024-01-26,0
E0011016,U04221,Install,2024-06-16,0
E0011017,U04221,Signup,2024-06-16,0
E0011018,U04222,Install,2024-02-29,0
E0011019,U04223,Install,2024-06-07,0
E0011020,U04223,Signup,2024-06-07,0
E0011021,U04223,Onboarding,2024-06-08,1
E0011022,U04224,Install,2024-03-26,0
E0011023,U04224,Signup,2024-03-26,0
E0011024,U04225,Install,2024-02-02,0
E0011025,U04226,Install,2024-02-14,0
E0011026,U04226,Signup,2024-02-14,0
E0011027,U04226,Onboarding,2024-02-15,1
E0011028,U04227,Install,2024-05-22,0
E0011029,U04227,Signup,2024-05-22,0
E0011030,U04228,Install,2024-03-15,0
E0011031,U04228,Signup,2024-03-15,0
E0011032,U04229,Install,2024-04-03,0
E0011033,U04229,Signup,2024-04-03,0
E0011034,U04229,Onboarding,2024-04-04,1
E0011035,U04229,First_Action,2024-04-06,3
E0011036,U04229,Day1_Active,2024-04-07,4
E0011037,U04230,Install,2024-03-04,0
E0011038,U04230,Signup,2024-03-04,0
E0011039,U04230,Onboarding,2024-03-05,1
E0011040,U04230,First_Action,2024-03-07,3
E0011041,U04231,Install,2024-06-04,0
E0011042,U04231,Signup,2024-06-04,0
E0011043,U04231,Onboarding,2024-06-05,1
E0011044,U04232,Install,2024-06-09,0
E0011045,U04233,Install,2024-03-04,0
E0011046,U04233,Signup,2024-03-04,0
E0011047,U04234,Install,2024-06-24,0
E0011048,U04234,Signup,2024-06-24,0
E0011049,U04234,Onboarding,2024-06-25,1
E0011050,U04234,First_Action,2024-06-27,3
E0011051,U04234,Day1_Active,2024-06-28,4
E0011052,U04235,Install,2024-06-13,0
E0011053,U04235,Signup,2024-06-13,0
E0011054,U04235,Onboarding,2024-06-14,1
E0011055,U04236,Install,2024-04-29,0
E0011056,U04236,Signup,2024-04-29,0
E0011057,U04236,Onboarding,2024-04-30,1
E0011058,U04237,Install,2024-04-25,0
E0011059,U04237,Signup,2024-04-25,0
E0011060,U04237,Onboarding,2024-04-26,1
E0011061,U04237,First_Action,2024-04-28,3
E0011062,U04238,Install,2024-01-22,0
E0011063,U04238,Signup,2024-01-22,0
E0011064,U04238,Onboarding,2024-01-23,1
E0011065,U04238,First_Action,2024-01-25,3
E0011066,U04239,Install,2024-01-26,0
E0011067,U04239,Signup,2024-01-26,0
E0011068,U04240,Install,2024-02-25,0
E0011069,U04240,Signup,2024-02-25,0
E0011070,U04241,Install,2024-05-24,0
E0011071,U04241,Signup,2024-05-24,0
E0011072,U04241,Onboarding,2024-05-25,1
E0011073,U04241,First_Action,2024-05-27,3
E0011074,U04242,Install,2024-06-01,0
E0011075,U04242,Signup,2024-06-01,0
E0011076,U04242,Onboarding,2024-06-02,1
E0011077,U04243,Install,2024-03-11,0
E0011078,U04244,Install,2024-04-06,0
E0011079,U04244,Signup,2024-04-06,0
E0011080,U04244,Onboarding,2024-04-07,1
E0011081,U04244,First_Action,2024-04-09,3
E0011082,U04244,Day1_Active,2024-04-10,4
E0011083,U04245,Install,2024-02-24,0
E0011084,U04246,Install,2024-05-08,0
E0011085,U04246,Signup,2024-05-08,0
E0011086,U04246,Onboarding,2024-05-09,1
E0011087,U04246,First_Action,2024-05-11,3
E0011088,U04247,Install,2024-01-03,0
E0011089,U04247,Signup,2024-01-03,0
E0011090,U04247,Onboarding,2024-01-04,1
E0011091,U04248,Install,2024-06-22,0
E0011092,U04248,Signup,2024-06-22,0
E0011093,U04249,Install,2024-04-18,0
E0011094,U04249,Signup,2024-04-18,0
E0011095,U04249,Onboarding,2024-04-19,1
E0011096,U04249,First_Action,2024-04-21,3
E0011097,U04249,Day1_Active,2024-04-22,4
E0011098,U04249,Day7_Active,2024-04-28,10
E0011099,U04250,Install,2024-02-03,0
E0011100,U04251,Install,2024-03-12,0
E0011101,U04251,Signup,2024-03-12,0
E0011102,U04252,Install,2024-05-17,0
E0011103,U04252,Signup,2024-05-17,0
E0011104,U04253,Install,2024-02-20,0
E0011105,U04253,Signup,2024-02-20,0
E0011106,U04253,Onboarding,2024-02-21,1
E0011107,U04253,First_Action,2024-02-23,3
E0011108,U04253,Day1_Active,2024-02-24,4
E0011109,U04253,Day7_Active,2024-03-01,10
E0011110,U04254,Install,2024-06-12,0
E0011111,U04254,Signup,2024-06-12,0
E0011112,U04254,Onboarding,2024-06-13,1
E0011113,U04255,Install,2024-06-23,0
E0011114,U04255,Signup,2024-06-23,0
E0011115,U04256,Install,2024-01-04,0
E0011116,U04256,Signup,2024-01-04,0
E0011117,U04256,Onboarding,2024-01-05,1
E0011118,U04257,Install,2024-02-17,0
E0011119,U04257,Signup,2024-02-17,0
E0011120,U04257,Onboarding,2024-02-18,1
E0011121,U04257,First_Action,2024-02-20,3
E0011122,U04258,Install,2024-01-13,0
E0011123,U04258,Signup,2024-01-13,0
E0011124,U04258,Onboarding,2024-01-14,1
E0011125,U04259,Install,2024-04-03,0
E0011126,U04259,Signup,2024-04-03,0
E0011127,U04259,Onboarding,2024-04-04,1
E0011128,U04260,Install,2024-01-27,0
E0011129,U04260,Signup,2024-01-27,0
E0011130,U04261,Install,2024-05-29,0
E0011131,U04261,Signup,2024-05-29,0
E0011132,U04261,Onboarding,2024-05-30,1
E0011133,U04261,First_Action,2024-06-01,3
E0011134,U04261,Day1_Active,2024-06-02,4
