User_ID,Install_Date,Campaign_ID,Device,Country,Age_Group,App_Version
U03927,2024-03-04,C002,iOS,Australia,35-44,v2.4
U03928,2024-03-03,C002,iOS,Canada,25-34,v2.3
U03929,2024-02-29,C002,Android,UK,35-44,v2.4
U03930,2024-04-13,C002,iOS,France,25-34,v2.4
U03931,2024-04-09,C006,iOS,UK,35-44,v2.1
U03932,2024-04-16,C002,iOS,USA,55+,v2.2
U03933,2024-04-13,C005,Android,UK,45-54,v2.4
U03934,2024-03-10,C006,iOS,Australia,35-44,v2.3
U03935,2024-05-23,C003,Android,India,18-24,v2.3
U03936,2024-05-27,C003,iOS,UK,25-34,v2.4
U03937,2024-06-30,C004,iOS,India,18-24,v2.2
U03938,2024-05-01,C001,Android,France,35-44,v2.3
U03939,2024-02-20,C004,iOS,UK,25-34,v2.4
U03940,2024-03-14,C002,iOS,Germany,18-24,v2.3
U03941,2024-04-15,C005,iOS,USA,25-34,v2.3
U03942,2024-06-12,C001,Android,India,25-34,v2.4
U03943,2024-04-16,C001,Android,Australia,25-34,v2.2
U03944,2024-05-11,C004,Android,UK,18-24,v2.3
U03945,2024-02-23,C003,iOS,USA,18-24,v2.4
U03946,2024-01-02,C006,iOS,Canada,45-54,v2.4
U03947,2024-01-05,C003,iOS,Germany,35-44,v2.2
U03948,2024-02-01,C006,iOS,UK,35-44,v2.4
U03949,2024-04-23,C002,iOS,USA,18-24,v2.3
U03950,2024-06-11,C001,Android,USA,35-44,v2.2
U03951,2024-02-18,C004,iOS,Germany,35-44,v2.4
U03952,2024-06-10,C006,iOS,USA,35-44,v2.3
U03953,2024-06-19,C001,Android,UK,25-34,v2.4
U03954,2024-03-15,C003,iOS,USA,55+,v2.1
U03955,2024-06-23,C006,iOS,USA,35-44,v2.1
U03956,2024-04-09,C001,iOS,Germany,18-24,v2.3
U03957,2024-03-04,C003,iOS,Canada,35-44,v2.1
U03958,2024-02-27,C001,Android,UK,45-54,v2.3
U03959,2024-05-03,C004,iOS,Australia,25-34,v2.2
U03960,2024-01-12,C005,iOS,Australia,18-24,v2.1
U03961,2024-01-19,C005,iOS,UK,18-24,v2.2
U03962,2024-05-19,C001,iOS,Singapore,35-44,v2.4
U03963,2024-06-18,C004,Android,UK,25-34,v2.4
U03964,2024-02-11,C006,iOS,USA,45-54,v2.3
U03965,2024-04-16,C006,iOS,USA,18-24,v2.4
U03966,2024-06-07,C004,iOS,UK,55+,v2.4
U03967,2024-03-07,C003,Android,USA,25-34,v2.4
U03968,2024-01-16,C001,iOS,USA,35-44,v2.3
U03969,2024-06-20,C001,Android,India,18-24,v2.4
U03970,2024-04-07,C001,iOS,USA,45-54,v2.4
U03971,2024-05-06,C001,Android,Germany,18-24,v2.4
U03972,2024-01-05,C006,iOS,USA,45-54,v2.2
U03973,2024-05-13,C003,Android,USA,18-24,v2.4
U03974,2024-04-27,C005,iOS,UK,25-34,v2.4
U03975,2024-06-04,C001,iOS,France,25-34,v2.3
U03976,2024-04-19,C001,iOS,Canada,55+,v2.1
U03977,2024-06-12,C003,Android,UK,55+,v2.2
U03978,2024-05-27,C006,iOS,Canada,18-24,v2.2
U03979,2024-01-13,C001,iOS,India,18-24,v2.1
U03980,2024-06-01,C004,Android,UK,18-24,v2.3
U03981,2024-03-29,C002,Android,UK,35-44,v2.4
U03982,2024-01-20,C001,Android,USA,35-44,v2.1
U03983,2024-06-30,C002,iOS,Australia,25-34,v2.3
U03984,2024-04-01,C002,Android,USA,55+,v2.3
U03985,2024-01-15,C001,iOS,Singapore,35-44,v2.3
U03986,2024-04-25,C002,Android,USA,25-34,v2.4
U03987,2024-03-16,C006,Android,UK,35-44,v2.1
U03988,2024-02-09,C002,iOS,Australia,25-34,v2.1
U03989,2024-04-07,C006,iOS,Australia,18-24,v2.4
U03990,2024-06-16,C006,iOS,UK,55+,v2.3
U03991,2024-06-14,C006,iOS,UK,18-24,v2.4
U03992,2024-04-23,C005,iOS,UK,55+,v2.4
U03993,2024-04-15,C002,Android,Australia,55+,v2.4
U03994,2024-01-26,C003,iOS,UK,25-34,v2.2
U03995,2024-01-29,C001,Android,Australia,18-24,v2.2
U03996,2024-02-07,C001,iOS,USA,25-34,v2.3
U03997,2024-02-09,C003,iOS,Canada,35-44,v2.1
U03998,2024-03-10,C001,Android,Canada,25-34,v2.4
U03999,2024-02-28,C002,Android,Australia,55+,v2.3
U04000,2024-01-08,C005,Android,USA,25-34,v2.4
U04001,2024-04-23,C006,iOS,Canada,35-44,v2.4
U04002,2024-01-02,C005,iOS,UK,35-44,v2.4
U04003,2024-05-05,C003,iOS,Germany,25-34,v2.1
U04004,2024-05-18,C001,iOS,India,18-24,v2.2
U04005,2024-03-25,C001,iOS,USA,35-44,v2.4
U04006,2024-05-10,C004,iOS,Australia,25-34,v2.3
U04007,2024-04-26,C002,Android,UK,18-24,v2.1
U04008,2024-05-10,C004,Android,UK,25-34,v2.4
U04009,2024-05-07,C006,iOS,Australia,18-24,v2.4
U04010,2024-04-28,C003,Android,Australia,18-24,v2.4
U04011,2024-06-07,C004,Android,USA,45-54,v2.2
U04012,2024-04-13,C004,iOS,France,25-34,v2.4
U04013,2024-05-06,C005,Android,USA,35-44,v2.3
U04014,2024-03-12,C001,Android,UK,25-34,v2.4
U04015,2024-05-25,C004,Android,USA,18-24,v2.3
U04016,2024-05-19,C002,iOS,Australia,25-34,v2.3
U04017,2024-03-02,C001,Android,USA,45-54,v2.1
U04018,2024-03-22,C001,iOS,India,25-34,v2.3
U04019,2024-03-17,C003,iOS,UK,18-24,v2.1
U04020,2024-03-12,C001,Android,Canada,18-24,v2.3
U04021,2024-04-11,C002,iOS,Germany,25-34,v2.4
U04022,2024-03-23,C005,Android,USA,35-44,v2.2
U04023,2024-02-06,C006,iOS,USA,18-24,v2.1
U04024,2024-01-21,C002,iOS,UK,25-34,v2.2
U04025,2024-04-11,C004,iOS,USA,25-34,v2.4
U04026,2024-05-29,C006,iOS,France,25-34,v2.3
U04027,2024-02-11,C002,iOS,UK,55+,v2.2
U04028,2024-06-17,C001,Android,Australia,25-34,v2.2
U04029,2024-02-26,C005,iOS,USA,45-54,v2.3
U04030,2024-02-27,C001,iOS,France,35-44,v2.3
U04031,2024-06-25,C004,iOS,UK,25-34,v2.4
U04032,2024-06-02,C001,iOS,USA,25-34,v2.3
U04033,2024-02-15,C006,iOS,UK,18-24,v2.3
U04034,2024-06-03,C001,Android,France,25-34,v2.4
U04035,2024-03-31,C004,Android,UK,18-24,v2.2
U04036,2024-01-12,C002,Android,France,18-24,v2.2
U04037,2024-04-17,C001,Android,UK,18-24,v2.2
U04038,2024-04-05,C004,iOS,USA,35-44,v2.1
U04039,2024-06-14,C001,Android,Canada,25-34,v2.3
U04040,2024-02-17,C005,iOS,Australia,25-34,v2.3
U04041,2024-05-11,C004,iOS,Canada,18-24,v2.3
U04042,2024-06-08,C005,iOS,UK,45-54,v2.3
U04043,2024-02-25,C001,iOS,Singapore,35-44,v2.3
U04044,2024-05-16,C004,iOS,USA,25-34,v2.2
U04045,2024-03-03,C002,Android,UK,25-34,v2.4
U04046,2024-02-20,C004,Android,UK,18-24,v2.3
U04047,2024-05-07,C002,iOS,USA,18-24,v2.2
U04048,2024-04-30,C004,Android,UK,18-24,v2.3
U04049,2024-05-21,C001,Android,USA,25-34,v2.3
U04050,2024-01-19,C005,Android,UK,18-24,v2.4
U04051,2024-04-10,C003,iOS,India,18-24,v2.3
U04052,2024-05-02,C004,iOS,UK,18-24,v2.4
U04053,2024-02-01,C003,Android,UK,18-24,v2.4
U04054,2024-05-12,C004,Android,USA,18-24,v2.3
U04055,2024-01-22,C002,iOS,USA,18-24,v2.1
U04056,2024-03-03,C002,iOS,India,25-34,v2.3
U04057,2024-06-27,C001,iOS,Australia,18-24,v2.2
U04058,2024-03-29,C004,Android,France,25-34,v2.2
U04059,2024-05-02,C004,iOS,USA,25-34,v2.3
U04060,2024-06-23,C003,iOS,UK,55+,v2.4
U04061,2024-05-14,C001,iOS,Germany,35-44,v2.1
U04062,2024-04-09,C005,iOS,USA,25-34,v2.3
U04063,2024-02-26,C006,iOS,Germany,25-34,v2.4
U04064,2024-03-21,C006,iOS,Germany,18-24,v2.4
U04065,2024-04-03,C004,iOS,Germany,35-44,v2.4
U04066,2024-03-07,C003,iOS,Canada,18-24,v2.2
U04067,2024-05-27,C002,iOS,UK,25-34,v2.3
U04068,2024-03-21,C001,iOS,UK,25-34,v2.3
U04069,2024-05-16,C006,Android,UK,35-44,v2.4
U04070,2024-02-02,C004,Android,Australia,18-24,v2.4
U04071,2024-03-22,C004,Android,Canada,18-24,v2.4
U04072,2024-03-09,C005,iOS,Canada,25-34,v2.4
U04073,2024-06-17,C002,iOS,UK,18-24,v2.4
U04074,2024-04-28,C003,Android,India,35-44,v2.4
U04075,2024-01-02,C002,iOS,USA,25-34,v2.4
U04076,2024-02-05,C002,Android,USA,35-44,v2.3
U04077,2024-02-22,C001,Android,UK,25-34,v2.3
U04078,2024-02-06,C005,iOS,Canada,45-54,v2.4
U04079,2024-05-25,C004,iOS,UK,55+,v2.3
U04080,2024-04-23,C001,iOS,Canada,35-44,v2.4
U04081,2024-05-13,C002,iOS,UK,18-24,v2.4
U04082,2024-02-08,C001,Android,UK,45-54,v2.4
U04083,2024-03-15,C003,iOS,USA,25-34,v2.4
U04084,2024-05-19,C001,Android,UK,45-54,v2.4
U04085,2024-04-07,C001,Android,UK,55+,v2.3
U04086,2024-04-13,C003,Android,UK,18-24,v2.1
U04087,2024-03-26,C004,iOS,India,45-54,v2.4
U04088,2024-06-02,C001,iOS,USA,25-34,v2.3
U04089,2024-01-14,C001,iOS,USA,25-34,v2.4
U04090,2024-05-24,C006,iOS,France,55+,v2.4
U04091,2024-01-20,C001,iOS,USA,25-34,v2.4
U04092,2024-05-15,C004,Android,Canada,25-34,v2.1
U04093,2024-05-14,C004,iOS,Germany,35-44,v2.2
U04094,2024-06-12,C001,iOS,USA,18-24,v2.3
U04095,2024-05-10,C002,Android,France,18-24,v2.3
U04096,2024-01-27,C002,Android,USA,25-34,v2.3
U04097,2024-01-13,C001,Android,UK,55+,v2.3
U04098,2024-03-22,C002,iOS,USA,45-54,v2.3
U04099,2024-01-10,C001,Android,UK,45-54,v2.4
U04100,2024-06-17,C001,Android,USA,25-34,v2.4
U04101,2024-05-03,C004,iOS,UK,25-34,v2.3
U04102,2024-05-12,C006,iOS,Canada,25-34,v2.4
U04103,2024-04-22,C002,Android,USA,35-44,v2.2
U04104,2024-01-17,C003,iOS,USA,18-24,v2.4
U04105,2024-05-17,C001,iOS,USA,25-34,v2.3
U04106,2024-04-18,C002,Android,USA,18-24,v2.4
U04107,2024-03-04,C003,Android,Germany,18-24,v2.2
U04108,2024-04-12,C004,iOS,India,35-44,v2.3
U04109,2024-01-12,C001,iOS,France,55+,v2.3
U04110,2024-05-04,C004,iOS,France,35-44,v2.1
U04111,2024-05-11,C002,iOS,France,18-24,v2.4
U04112,2024-04-20,C004,Android,UK,25-34,v2.3
U04113,2024-06-30,C001,iOS,France,25-34,v2.2
U04114,2024-01-28,C006,iOS,USA,45-54,v2.4
U04115,2024-01-02,C003,iOS,USA,45-54,v2.4
U04116,2024-06-12,C002,Android,Canada,35-44,v2.2
U04117,2024-05-03,C005,iOS,India,55+,v2.2
U04118,2024-05-08,C002,iOS,Australia,25-34,v2.3
U04119,2024-04-09,C001,Android,UK,25-34,v2.1
U04120,2024-01-19,C001,iOS,France,18-24,v2.2
U04121,2024-03-15,C003,Android,Singapore,25-34,v2.4
U04122,2024-06-26,C004,Android,UK,35-44,v2.4
U04123,2024-04-19,C006,Android,Canada,25-34,v2.3
U04124,2024-06-30,C004,iOS,USA,35-44,v2.3
U04125,2024-01-11,C004,Android,USA,45-54,v2.2
U04126,2024-03-09,C001,Android,USA,18-24,v2.4
U04127,2024-03-13,C006,Android,USA,35-44,v2.2
U04128,2024-04-27,C004,Android,UK,45-54,v2.3
U04129,2024-03-07,C001,Android,UK,18-24,v2.4
U04130,2024-05-02,C004,iOS,Germany,25-34,v2.4
U04131,2024-05-30,C001,Android,USA,35-44,v2.1
U04132,2024-01-18,C002,Android,UK,18-24,v2.3
U04133,2024-02-04,C002,iOS,Australia,35-44,v2.4
U04134,2024-03-27,C004,Android,India,18-24,v2.3
U04135,2024-05-09,C003,iOS,USA,18-24,v2.2
U04136,2024-03-13,C003,iOS,UK,25-34,v2.2
U04137,2024-06-30,C003,iOS,Canada,45-54,v2.4
U04138,2024-03-02,C005,iOS,UK,55+,v2.4
U04139,2024-06-26,C001,Android,USA,18-24,v2.3
U04140,2024-03-20,C002,iOS,France,35-44,v2.2
U04141,2024-05-07,C004,iOS,UK,18-24,v2.4
U04142,2024-06-21,C004,iOS,USA,18-24,v2.3
U04143,2024-04-06,C005,iOS,Canada,25-34,v2.3
U04144,2024-02-23,C005,iOS,UK,55+,v2.2
U04145,2024-01-15,C006,Android,UK,18-24,v2.4
U04146,2024-06-16,C006,iOS,Australia,45-54,v2.2
U04147,2024-01-04,C001,iOS,Australia,35-44,v2.3
U04148,2024-06-01,C003,iOS,USA,18-24,v2.1
U04149,2024-03-20,C005,iOS,UK,25-34,v2.4
U04150,2024-02-29,C002,Android,UK,25-34,v2.4
U04151,2024-02-16,C004,iOS,Germany,18-24,v2.2
U04152,2024-02-26,C004,iOS,UK,35-44,v2.3
U04153,2024-05-16,C006,iOS,Germany,18-24,v2.4
U04154,2024-06-21,C004,iOS,USA,55+,v2.4
U04155,2024-03-18,C005,Android,Singapore,35-44,v2.4
U04156,2024-03-29,C006,iOS,Singapore,45-54,v2.1
U04157,2024-03-30,C004,Android,Australia,35-44,v2.1
U04158,2024-06-05,C002,Android,Canada,35-44,v2.2
U04159,2024-02-05,C001,Android,UK,25-34,v2.4
U04160,2024-06-04,C001,Android,Germany,25-34,v2.1
U04161,2024-01-27,C002,iOS,USA,45-54,v2.3
U04162,2024-05-02,C002,Android,Australia,25-34,v2.4
U04163,2024-04-14,C006,iOS,USA,35-44,v2.3
U04164,2024-01-23,C004,iOS,Germany,35-44,v2.3
U04165,2024-04-12,C001,iOS,USA,25-34,v2.3
U04166,2024-06-25,C003,iOS,Australia,25-34,v2.3
U04167,2024-04-11,C006,iOS,UK,45-54,v2.3
U04168,2024-05-17,C006,iOS,USA,35-44,v2.4
U04169,2024-05-24,C003,iOS,USA,25-34,v2.3
U04170,2024-04-21,C002,Android,USA,25-34,v2.3
U04171,2024-02-18,C006,iOS,Germany,18-24,v2.1
U04172,2024-01-19,C006,Android,USA,35-44,v2.2
U04173,2024-04-09,C002,iOS,UK,18-24,v2.4
U04174,2024-05-31,C006,Android,France,25-34,v2.1
U04175,2024-05-16,C002,Android,France,25-34,v2.3
U04176,2024-01-15,C006,iOS,UK,35-44,v2.2
U04177,2024-03-10,C004,Android,USA,25-34,v2.4
U04178,2024-05-05,C002,iOS,UK,18-24,v2.1
U04179,2024-02-06,C003,iOS,UK,45-54,v2.3
U04180,2024-01-04,C001,iOS,France,18-24,v2.2
U04181,2024-05-26,C004,iOS,Australia,35-44,v2.2
U04182,2024-02-16,C001,Android,USA,18-24,v2.2
U04183,2024-05-23,C001,iOS,UK,35-44,v2.3
U04184,2024-02-20,C001,iOS,USA,18-24,v2.3
U04185,2024-06-30,C002,iOS,Germany,25-34,v2.2
U04186,2024-06-11,C002,iOS,Germany,25-34,v2.4
U04187,2024-01-24,C005,Android,USA,55+,v2.4
U04188,2024-04-04,C006,Android,India,25-34,v2.4
U04189,2024-05-18,C006,Android,USA,25-34,v2.4
U04190,2024-02-26,C002,Android,USA,35-44,v2.4
U04191,2024-05-17,C004,iOS,India,25-34,v2.4
U04192,2024-03-09,C003,Android,Canada,45-54,v2.4
U04193,2024-03-31,C004,Android,Canada,45-54,v2.4
U04194,2024-02-25,C002,iOS,USA,25-34,v2.2
U04195,2024-06-18,C005,iOS,USA,18-24,v2.3
U04196,2024-06-04,C002,iOS,India,25-34,v2.4
U04197,2024-05-23,C001,Android,USA,18-24,v2.4
U04198,2024-04-20,C006,Android,France,18-24,v2.1
U04199,2024-03-19,C002,iOS,Singapore,18-24,v2.2
U04200,2024-03-09,C002,iOS,France,18-24,v2.2
U04201,2024-02-14,C006,Android,Germany,25-34,v2.4
U04202,2024-04-24,C001,Android,India,45-54,v2.3
U04203,2024-03-10,C004,Android,Australia,55+,v2.1
U04204,2024-05-23,C006,iOS,UK,25-34,v2.3
U04205,2024-03-31,C001,iOS,Australia,18-24,v2.4
U04206,2024-01-06,C004,Android,UK,18-24,v2.2
U04207,2024-01-17,C001,iOS,USA,35-44,v2.4
U04208,2024-02-29,C005,Android,Canada,45-54,v2.3
U04209,2024-01-21,C005,Android,UK,18-24,v2.4
U04210,2024-05-27,C001,Android,UK,25-34,v2.4
U04211,2024-03-08,C001,iOS,Australia,45-54,v2.4
U04212,2024-03-29,C001,iOS,USA,18-24,v2.2
U04213,2024-06-22,C002,iOS,Singapore,25-34,v2.4
U04214,2024-01-11,C005,Android,Canada,35-44,v2.3
U04215,2024-01-21,C003,Android,USA,45-54,v2.3
U04216,2024-06-24,C001,iOS,UK,35-44,v2.2
U04217,2024-02-17,C003,iOS,USA,18-24,v2.2
U04218,2024-01-25,C006,iOS,UK,25-34,v2.3
U04219,2024-04-18,C004,Android,Germany,35-44,v2.2
U04220,2024-01-26,C001,iOS,USA,25-34,v2.3
U04221,2024-06-16,C002,iOS,Canada,55+,v2.3
U04222,2024-02-29,C001,Android,UK,45-54,v2.2
U04223,2024-06-07,C004,Android,USA,25-34,v2.1
U04224,2024-03-26,C001,iOS,Canada,35-44,v2.2
U04225,2024-02-02,C006,Android,USA,18-24,v2.4
U04226,2024-02-14,C006,iOS,Germany,45-54,v2.3
U04227,2024-05-22,C003,iOS,USA,45-54,v2.1
U04228,2024-03-15,C004,iOS,USA,45-54,v2.3
U04229,2024-04-03,C001,Android,Canada,35-44,v2.2
U04230,2024-03-04,C002,iOS,Germany,25-34,v2.3
U04231,2024-06-04,C004,iOS,USA,35-44,v2.4
U04232,2024-06-09,C002,Android,USA,35-44,v2.3
U04233,2024-03-04,C002,Android,UK,45-54,v2.4
U04234,2024-06-24,C004,iOS,Singapore,25-34,v2.2
U04235,2024-06-13,C001,iOS,UK,35-44,v2.4
U04236,2024-04-29,C004,iOS,Germany,25-34,v2.1
U04237,2024-04-25,C001,iOS,UK,25-34,v2.4
U04238,2024-01-22,C004,Android,USA,45-54,v2.2
U04239,2024-01-26,C004,iOS,Canada,18-24,v2.3
U04240,2024-02-25,C004,iOS,USA,35-44,v2.3
U04241,2024-05-24,C003,iOS,UK,35-44,v2.3
U04242,2024-06-01,C004,Android,UK,45-54,v2.1
U04243,2024-03-11,C002,iOS,Singapore,18-24,v2.4
U04244,2024-04-06,C004,iOS,Canada,25-34,v2.1
U04245,2024-02-24,C004,iOS,USA,18-24,v2.3
U04246,2024-05-08,C002,Android,UK,35-44,v2.1
U04247,2024-01-03,C004,Android,UK,25-34,v2.4
U04248,2024-06-22,C002,Android,USA,35-44,v2.2
U04249,2024-04-18,C003,iOS,UK,18-24,v2.3
U04250,2024-02-03,C002,iOS,France,25-34,v2.2
U04251,2024-03-12,C002,iOS,USA,18-24,v2.1
U04252,2024-05-17,C004,iOS,Germany,18-24,v2.4
U04253,2024-02-20,C004,iOS,Germany,25-34,v2.2
U04254,2024-06-12,C002,iOS,UK,25-34,v2.4
U04255,2024-06-23,C001,Android,USA,18-24,v2.3
U04256,2024-01-04,C002,iOS,Australia,35-44,v2.3
U04257,2024-02-17,C001,iOS,UK,25-34,v2.4
U04258,2024-01-13,C006,Android,USA,25-34,v2.2
U04259,2024-04-03,C006,iOS,Australia,25-34,v2.3
U04260,2024-01-27,C001,iOS,USA,18-24,v2.2
U04261,2024-05-29,C004,Android,Germany,25-34,v2.2
U04262,2024-04-03,C002,iOS,Canada,25-34,v2.3
U04263,2024-01-30,C004,iOS,USA,18-24,v2.3
U04264,2024-06-24,C005,Android,Australia,25-34,v2.4
U04265,2024-04-18,C001,iOS,UK,35-44,v2.4
U04266,2024-04-07,C006,iOS,UK,18-24,v2.3
U04267,2024-02-23,C002,iOS,France,25-34,v2.4
U04268,2024-01-12,C001,iOS,Australia,55+,v2.4
U04269,2024-03-14,C004,Android,USA,35-44,v2.4
U04270,2024-02-15,C003,iOS,UK,25-34,v2.4
U04271,2024-01-19,C005,iOS,UK,25-34,v2.3
U04272,2024-01-27,C002,iOS,UK,35-44,v2.4
U04273,2024-04-17,C001,Android,USA,18-24,v2.2
U04274,2024-03-21,C002,Android,USA,25-34,v2.3
U04275,2024-01-06,C001,iOS,Germany,18-24,v2.1
U04276,2024-05-18,C001,Android,India,18-24,v2.4
U04277,2024-06-25,C005,Android,Canada,18-24,v2.4
U04278,2024-06-29,C006,Android,Australia,18-24,v2.4
U04279,2024-04-08,C002,iOS,UK,45-54,v2.1
U04280,2024-06-24,C001,iOS,USA,18-24,v2.3
U04281,2024-03-12,C003,iOS,UK,25-34,v2.3
U04282,2024-05-29,C005,Android,Australia,45-54,v2.3
U04283,2024-06-22,C002,Android,Germany,35-44,v2.4
U04284,2024-05-27,C003,iOS,Canada,35-44,v2.1
U04285,2024-02-11,C006,iOS,USA,18-24,v2.3
U04286,2024-04-14,C005,Android,USA,35-44,v2.3
U04287,2024-05-16,C004,Android,India,18-24,v2.1
U04288,2024-02-24,C004,Android,Singapore,35-44,v2.3
U04289,2024-03-03,C001,iOS,France,18-24,v2.3
U04290,2024-04-03,C005,iOS,UK,45-54,v2.3
U04291,2024-04-17,C004,Android,UK,45-54,v2.3
U04292,2024-01-23,C003,Android,USA,35-44,v2.3
U04293,2024-05-28,C006,iOS,USA,55+,v2.4
U04294,2024-01-30,C004,Android,UK,18-24,v2.4
U04295,2024-03-30,C001,Android,UK,25-34,v2.4
U04296,2024-06-25,C001,Android,Germany,18-24,v2.3
U04297,2024-05-14,C002,iOS,Germany,18-24,v2.4
U04298,2024-01-15,C001,Android,Canada,35-44,v2.3
U04299,2024-03-26,C003,iOS,USA,55+,v2.4
U04300,2024-06-23,C004,Android,Germany,18-24,v2.3
U04301,2024-03-12,C006,iOS,Canada,18-24,v2.3
U04302,2024-03-28,C001,Android,UK,35-44,v2.4
U04303,2024-03-23,C003,Android,Canada,45-54,v2.4
U04304,2024-03-06,C005,Android,India,45-54,v2.2
U04305,2024-06-29,C006,Android,USA,18-24,v2.4
U04306,2024-04-11,C001,Android,USA,18-24,v2.2
U04307,2024-05-22,C002,iOS,USA,18-24,v2.1
U04308,2024-03-03,C001,Android,USA,25-34,v2.4
U04309,2024-03-27,C005,Android,Australia,25-34,v2.4
U04310,2024-04-02,C006,iOS,USA,35-44,v2.4
U04311,2024-01-09,C003,Android,Canada,18-24,v2.2
U04312,2024-05-03,C004,Android,USA,55+,v2.4
U04313,2024-04-17,C002,iOS,France,18-24,v2.3
U04314,2024-02-19,C006,iOS,USA,18-24,v2.3
U04315,2024-02-27,C004,Android,Australia,18-24,v2.2
U04316,2024-02-13,C004,Android,India,18-24,v2.3
U04317,2024-02-28,C005,iOS,Australia,18-24,v2.4
U04318,2024-04-21,C002,Android,UK,25-34,v2.3
U04319,2024-03-20,C002,iOS,Germany,25-34,v2.4
U04320,2024-02-09,C004,Android,UK,25-34,v2.4
U04321,2024-04-04,C001,Android,USA,25-34,v2.4
U04322,2024-01-24,C001,Android,USA,18-24,v2.3
U04323,2024-03-11,C001,Android,USA,25-34,v2.3
U04324,2024-06-07,C003,Android,India,25-34,v2.3
U04325,2024-06-11,C001,Android,Singapore,35-44,v2.3
U04326,2024-05-10,C006,iOS,France,35-44,v2.4
U04327,2024-01-19,C001,iOS,USA,35-44,v2.2
U04328,2024-05-27,C004,iOS,Canada,18-24,v2.3
U04329,2024-04-07,C002,Android,Singapore,35-44,v2.4
U04330,2024-05-25,C002,iOS,USA,25-34,v2.1
U04331,2024-01-17,C004,iOS,Germany,35-44,v2.1
U04332,2024-06-08,C005,Android,USA,25-34,v2.3
U04333,2024-02-08,C002,iOS,Australia,25-34,v2.2
U04334,2024-04-14,C001,Android,Australia,25-34,v2.2
U04335,2024-03-01,C002,iOS,UK,55+,v2.3
U04336,2024-04-21,C006,iOS,UK,25-34,v2.4
U04337,2024-03-14,C001,iOS,Canada,25-34,v2.3
U04338,2024-02-04,C003,iOS,USA,18-24,v2.4
U04339,2024-01-06,C003,iOS,Singapore,45-54,v2.3
U04340,2024-05-13,C005,Android,Canada,45-54,v2.4
U04341,2024-06-10,C005,iOS,USA,45-54,v2.4
U04342,2024-04-18,C002,iOS,Canada,45-54,v2.3
U04343,2024-03-25,C001,iOS,Germany,25-34,v2.1
U04344,2024-05-31,C005,iOS,UK,25-34,v2.3
U04345,2024-03-11,C006,Android,Canada,25-34,v2.3
U04346,2024-04-21,C002,Android,Canada,25-34,v2.1
U04347,2024-06-28,C001,Android,France,18-24,v2.4
U04348,2024-04-20,C003,iOS,USA,25-34,v2.1
U04349,2024-01-07,C006,iOS,USA,45-54,v2.4
U04350,2024-04-24,C001,iOS,France,25-34,v2.4
U04351,2024-01-01,C004,iOS,Australia,25-34,v2.1
U04352,2024-01-25,C002,Android,USA,45-54,v2.4
U04353,2024-02-22,C002,iOS,Singapore,35-44,v2.3
U04354,2024-04-21,C003,iOS,India,55+,v2.2
U04355,2024-01-05,C004,Android,USA,35-44,v2.4
U04356,2024-02-28,C003,iOS,UK,35-44,v2.4
U04357,2024-02-15,C005,iOS,USA,35-44,v2.3
U04358,2024-03-25,C005,iOS,Singapore,45-54,v2.3
U04359,2024-06-23,C005,iOS,France,55+,v2.3
U04360,2024-02-14,C004,Android,USA,55+,v2.1
U04361,2024-04-15,C004,iOS,Canada,35-44,v2.4
U04362,2024-04-14,C005,Android,Australia,18-24,v2.3
U04363,2024-02-26,C001,Android,UK,18-24,v2.4
U04364,2024-04-22,C003,iOS,USA,55+,v2.3
U04365,2024-02-23,C001,iOS,India,45-54,v2.2
U04366,2024-06-30,C003,iOS,USA,25-34,v2.4
U04367,2024-04-09,C002,iOS,India,35-44,v2.2
U04368,2024-03-18,C004,iOS,Canada,25-34,v2.4
U04369,2024-04-06,C004,Android,UK,25-34,v2.4
U04370,2024-02-08,C001,iOS,Australia,18-24,v2.4
U04371,2024-01-13,C002,iOS,UK,25-34,v2.2
U04372,2024-04-01,C002,Android,UK,25-34,v2.2
U04373,2024-03-03,C006,iOS,USA,18-24,v2.3
U04374,2024-05-21,C006,Android,France,25-34,v2.3
U04375,2024-04-05,C004,Android,Australia,55+,v2.4
U04376,2024-03-26,C001,iOS,UK,35-44,v2.4
U04377,2024-01-08,C006,Android,USA,25-34,v2.3
U04378,2024-03-13,C001,Android,UK,45-54,v2.3
U04379,2024-03-31,C001,Android,USA,25-34,v2.1
U04380,2024-04-30,C004,Android,UK,35-44,v2.1
U04381,2024-01-09,C004,iOS,France,35-44,v2.4
U04382,2024-04-05,C002,Android,UK,35-44,v2.4
U04383,2024-03-28,C001,Android,Germany,35-44,v2.3
U04384,2024-03-03,C002,iOS,UK,35-44,v2.4
U04385,2024-04-20,C006,Android,India,35-44,v2.1
U04386,2024-01-10,C002,iOS,Singapore,35-44,v2.1
U04387,2024-03-03,C005,Android,Germany,25-34,v2.3
U04388,2024-01-21,C004,Android,USA,35-44,v2.3
U04389,2024-03-21,C006,iOS,UK,45-54,v2.3
U04390,2024-04-24,C005,iOS,USA,25-34,v2.3
U04391,2024-04-24,C002,iOS,Canada,35-44,v2.3
U04392,2024-06-20,C001,Android,Germany,25-34,v2.4
U04393,2024-04-08,C003,iOS,Canada,35-44,v2.4
U04394,2024-04-04,C002,Android,Canada,18-24,v2.3
U04395,2024-01-18,C002,iOS,UK,18-24,v2.4
